NVMe_total_util,CPU,Memory_used,Goodput,num_workers
0.0,0.022624999994877736,0.6379536384,0.0,0.01
0.2404444444444784,0.0407499999855645,0.63831605248,0.03624352206451613,0.01
0.24026666666668456,0.06962500001536683,0.6401572864,0.0371368464516129,0.01
0.2437333333333098,0.04024999999674038,0.6383337472,0.03697445987096774,0.01
0.2335111111111271,0.04850000001024454,0.6383419392,0.03668430451612903,0.01
0.2368888888889059,0.042125000036321573,0.6383517696,0.03617798606451613,0.01
0.22444444444447276,0.06724999998696148,0.64031686656,0.03444762425806452,0.01
0.22382222222222486,0.04024999999674036,0.63838519296,0.034206224516129036,0.01
0.22373333333335824,0.04212500001303852,0.63835275264,0.03459375896774194,0.01
0.23511111111112967,0.03975000001955778,0.63835602944,0.035747377548387096,0.01
0.22497777777777322,0.067249999998603,0.64010190848,0.03446453677419355,0.01
0.22773333333334453,0.0428749999846332,0.63837372416,0.03476579096774193,0.01
0.22613333333332175,0.04849999998696148,0.63837732864,0.03480833651612903,0.01
0.22142222222222088,0.03949999996693805,0.63838814208,0.03392862141935484,0.01
0.237244444444453,0.06824999997625128,0.64014221312,0.03513694141935484,0.01
0.2240000000000186,0.039749999984633196,0.63839698944,0.034831855483870966,0.01
0.23555555555558383,0.04812500006519259,0.63840813056,0.036089856,0.01
0.22337777777777065,0.041624999989289806,0.63850119168,0.03561841961290323,0.01
0.21902222222225742,0.06850000001722947,0.64014712832,0.033682861419354844,0.01
0.22417777777777204,0.03450000004377218,0.63842123776,0.035269598967741934,0.01
0.23208888888891835,0.047124999924562865,0.63843139584,0.03501538270967742,0.01
0.22577777777777452,0.04012499995296822,0.63843663872,0.03433795716129033,0.01
0.23262222222219867,0.06925000003539024,0.64028966912,0.035856516129032255,0.01
0.23146666666660978,0.041999999980907886,0.63845269504,0.035801682580645165,0.01
0.23235555555555848,0.047375000047031775,0.6384664576,0.035811592258064524,0.01
0.2275555555555305,0.04049999999115243,0.638468096,0.035060967225806455,0.01
0.23475555555554214,0.06924999998882414,0.64027131904,0.036008332387096775,0.01
0.23697777777779264,0.039999999979045235,0.63848054784,0.036805731096774194,0.01
0.235822222222224,0.048374999966472376,0.6384877568,0.03616464103225807,0.01
0.23546666666669702,0.04262500001350417,0.63849627648,0.03608232464516129,0.01
0.22613333333334187,0.06375000000698491,0.64038600704,0.03428061316129032,0.01
0.23626666666665797,0.039875000016763806,0.63850610688,0.03559688258064516,0.01
0.23066666666666913,0.04800000000977889,0.63852347392,0.035741299612903225,0.01
0.2295111111111409,0.040124999964609755,0.63851986944,0.03465255638709677,0.01
0.23102222222225668,0.06900000001769513,0.64029032448,0.035497125161290326,0.01
0.22586666666664115,0.040874999971129,0.63853756416,0.033986361806451613,0.01
0.23164444444444396,0.04687500000000001,0.63854280704,0.03632530993548387,0.01
0.15679999999999075,0.033499999984633176,0.63855394816,0.028872571870967745,0.01
0.15955555555556203,0.06287499997997656,0.640516096,0.028811131870967743,0.01
0.16275555555558738,0.031750000012107205,0.6385631232,0.02878563096774193,0.01
0.15955555555554182,0.03900000002468005,0.63857360896,0.028025492645161295,0.01
0.17004444444446562,0.03325000002514571,0.63858147328,0.029037468903225803,0.01
0.16586666666666539,0.05974999997997655,0.64048627712,0.028024832,0.01
0.17831111111111872,0.03137500000884757,0.63859294208,0.030360873290322582,0.01
0.16542222222225164,0.04012500003445893,0.6385958912,0.030265211870967743,0.01
0.17671111111109591,0.028625000000465674,0.638599168,0.030140085677419354,0.01
0.158311111111147,0.059499999997206024,0.64033128448,0.02879844748387097,0.01
0.1664888888888729,0.03212500000372529,0.63861751808,0.028824344774193548,0.01
0.16480000000000372,0.03887500001583248,0.6386122752,0.028986467096774195,0.01
0.1538666666666662,0.03212499999208377,0.63860801536,0.028620733935483866,0.01
0.1691555555555573,0.05925000003771856,0.64066387968,0.028626283354838713,0.01
0.15555555555553532,0.031125000002793973,0.63869288448,0.028629190193548384,0.01
0.16977777777780526,0.040374999970663336,0.63865290752,0.029227470451612905,0.01
0.15973333333335582,0.032625000015832496,0.63865094144,0.028865436903225804,0.01
0.158311111111147,0.06225000000558793,0.64060719104,0.028637250064516125,0.01
0.17155555555558144,0.031500000029336686,0.6386712576,0.028992545032258066,0.01
0.17226666666665552,0.03324999997857959,0.63867682816,0.02880928206451613,0.01
0.16773333333336876,0.03262499999254942,0.63868633088,0.029126920258064515,0.01
0.1702222222222392,0.06112499999580904,0.64066551808,0.028893184000000002,0.01
0.16097777777781125,0.041500000038649905,0.63887179776,0.028823287741935485,0.01
0.15351111111111904,0.04112500001210722,0.6387761152,0.02886768309677419,0.01
0.16320000000002136,0.03350000004284086,0.6387286016,0.028855395096774192,0.01
0.16488888888889053,0.04150000000372528,0.64043974656,0.028533396645161288,0.01
0.16106666666665764,0.03287499996367843,0.63872434176,0.028559558193548388,0.01
0.16026666666667652,0.0395000000251457,0.63872466944,0.02797396232258064,0.01
0.16533333333332442,0.03624999998137355,0.63873810432,0.031299253677419356,0.01
0.1776888888888708,0.0621250000083819,0.64062521344,0.028717716645161293,0.01
0.1606222222222439,0.028374999994412082,0.63875121152,0.029222449548387094,0.01
0.17182222222222157,0.0373749999795109,0.63876005888,0.02857131767741936,0.01
0.15857777777778714,0.03362500001676381,0.63877414912,0.029271601548387097,0.01
0.1625777777777532,0.0620000000228174,0.64071041024,0.028376427354838703,0.01
0.16559999999996455,0.03250000000698491,0.6387941376,0.028998755096774197,0.01
0.1675555555555345,0.03749999997671694,0.63877087232,0.028459932903225807,0.01
0.15982222222222242,0.03262500000419095,0.63880527872,0.02844341677419355,0.01
0.16391111111111564,0.05987500002374872,0.6407585792,0.028635400258064516,0.01
0.16462222222218975,0.03224999996600672,0.638828544,0.028429675354838712,0.01
0.16684444444444024,0.03937500005122275,0.6388465664,0.029098512516129032,0.01
0.17111111111108687,0.03487500001210721,0.63882264576,0.02690728464516129,0.01
0.15555555555555556,0.0625000000349246,0.6408650752,0.028649141677419356,0.01
0.15919999999997445,0.032750000001397,0.63885017088,0.020336375741935482,0.01
0.1642666666666628,0.03862500002142042,0.63885574144,0.02770058735483871,0.01
0.159644444444469,0.035250000015366836,0.63886000128,0.02947970477419355,0.01
0.16515555555561146,0.05712499999208375,0.64100335616,0.02986737135483871,0.01
0.1759111111110744,0.03337500001071021,0.63887474688,0.028343923612903228,0.01
0.17600000000000163,0.038000000000465654,0.63885541376,0.029060195096774193,0.01
0.16373333333334206,0.03424999999115244,0.63889604608,0.027780525419354832,0.01
0.16168888888884492,0.059750000003259626,0.64068616192,0.027254387612903223,0.01
0.16506666666664388,0.03062499997904526,0.63891013632,0.02869049806451613,0.01
0.16888888888889697,0.03800000003539026,0.63890194432,0.028189464774193547,0.01
0.1652444444444579,0.030499999993480752,0.6389071872,0.027376474838709676,0.01
0.16275555555558738,0.06037499995436518,0.64103448576,0.029223242322580646,0.01
0.16000000000001616,0.032999999972526,0.63890194432,0.029128373677419356,0.01
0.1586666666666335,0.03762499998556449,0.63893241856,0.027891513806451617,0.01
0.1592000000000149,0.034250000002793976,0.63895699456,0.02770138012903226,0.01
0.16337777777775447,0.06212499999674035,0.64097419264,0.028391754322580648,0.01
0.15982222222226283,0.03462500001769514,0.63894552576,0.028227782193548392,0.01
0.1609777777777506,0.03925000001909211,0.6389415936,0.025572252903225807,0.01
0.16328888888888793,0.03437500001164156,0.6389563392,0.02992458322580645,0.01
0.16808888888891588,0.05825000001350417,0.6410502144,0.027014573419354843,0.01
0.1608888888889043,0.030749999964609774,0.63896715264,0.030791878193548387,0.01
0.1708444444444467,0.03400000003166498,0.63898058752,0.025621537032258064,0.01
0.1582222222222198,0.03500000003259629,0.63897894912,0.03117320258064516,0.01
0.16426666666668302,0.06075000001583247,0.64075825152,0.02885750916129032,0.01
0.15893333333337473,0.03324999999022111,0.63899336704,0.027893231483870972,0.01
0.15537777777778197,0.03749999999999999,0.63901335552,0.029207122580645162,0.01
